DATETIME,CAT,CS_ID,LAT,LON,MSWS,ORIGIN_BASIN,TimeRelativeToLMI,TC_MHWINT_CLASS
1982-05-01 03:00:00,D,198201,14.0,82.5,25.0,BOB,-2.875,MHW
1982-05-01 06:00:00,DD,198201,14.5,82.5,30.0,BOB,-2.75,MHW
1982-05-01 12:00:00,CS,198201,15.0,82.0,35.0,BOB,-2.5,MHW
1982-05-01 18:00:00,CS,198201,15.5,82.5,40.0,BOB,-2.25,MHW
1982-05-02 00:00:00,CS,198201,16.0,83.0,45.0,BOB,-2.0,MHW
1982-05-02 03:00:00,CS,198201,16.5,83.5,45.0,BOB,-1.875,MHW
1982-05-02 06:00:00,SCS,198201,16.5,84.0,50.0,BOB,-1.75,MHW
1982-05-02 12:00:00,SCS,198201,16.5,84.5,55.0,BOB,-1.5,MHW
1982-05-02 18:00:00,SCS,198201,17.0,85.0,55.0,BOB,-1.25,MHW
1982-05-03 00:00:00,SCS,198201,17.0,86.0,60.0,BOB,-1.0,MHW
1982-05-03 03:00:00,VSCS,198201,17.0,86.5,65.0,BOB,-0.875,MHW
1982-05-03 06:00:00,VSCS,198201,17.5,87.5,80.0,BOB,-0.75,MHW
1982-05-03 12:00:00,ESCS,198201,17.5,88.5,90.0,BOB,-0.5,MHW
1982-05-03 18:00:00,ESCS,198201,17.5,90.0,105.0,BOB,-0.25,MHW
1982-05-04 00:00:00,ESCS,198201,17.5,91.0,115.0,BOB,0.0,MHW
1982-05-04 03:00:00,ESCS,198201,17.5,91.5,115.0,BOB,0.125,MHW
1982-05-04 06:00:00,ESCS,198201,17.5,92.0,115.0,BOB,0.25,MHW
1982-05-04 12:00:00,ESCS,198201,17.5,93.5,115.0,BOB,0.5,MHW
1982-05-04 18:00:00,ESCS,198201,17.3,94.5,115.0,BOB,0.75,MHW
1982-05-05 03:00:00,DD,198201,17.2,98.5,30.0,BOB,1.125,MHW
1982-05-31 12:00:00,D,198202,14.5,91.5,25.0,BOB,-2.875,OTHER
1982-05-31 18:00:00,DD,198202,19.0,91.3,30.0,BOB,-2.625,OTHER
1982-06-01 00:00:00,CS,198202,15.5,91.0,35.0,BOB,-2.375,OTHER
1982-06-01 03:00:00,CS,198202,16.0,91.0,40.0,BOB,-2.25,OTHER
1982-06-01 06:00:00,CS,198202,16.5,91.0,40.0,BOB,-2.125,OTHER
1982-06-01 12:00:00,CS,198202,16.5,90.5,40.0,BOB,-1.875,OTHER
1982-06-01 18:00:00,CS,198202,17.0,90.0,40.0,BOB,-1.625,OTHER
1982-06-02 00:00:00,CS,198202,19.0,88.5,40.0,BOB,-1.375,OTHER
1982-06-02 03:00:00,CS,198202,17.5,89.5,45.0,BOB,-1.25,OTHER
1982-06-02 06:00:00,CS,198202,17.5,89.5,45.0,BOB,-1.125,OTHER
1982-06-02 12:00:00,CS,198202,18.0,89.0,45.0,BOB,-0.875,OTHER
1982-06-02 18:00:00,SCS,198202,18.5,88.5,50.0,BOB,-0.625,OTHER
1982-06-03 00:00:00,SCS,198202,19.0,88.5,55.0,BOB,-0.375,OTHER
1982-06-03 03:00:00,VSCS,198202,19.0,88.0,65.0,BOB,-0.25,OTHER
1982-06-03 06:00:00,VSCS,198202,19.5,87.5,80.0,BOB,-0.125,OTHER
1982-06-03 09:00:00,ESCS,198202,19.5,87.5,90.0,BOB,0.0,OTHER
